index;timestamp;charge_potential;discharge_potential;soc
423;2025-01-05 09:45;25,08;-2850,00;3813,85
424;2025-01-05 10:00;305,72;-2850,00;3813,85
425;2025-01-05 10:15;121,64;-2850,00;3813,85
426;2025-01-05 10:30;95,28;-2850,00;3813,85
427;2025-01-05 10:45;177,72;-2850,00;3813,85
428;2025-01-05 11:00;0,00;0,00;3813,85
429;2025-01-05 11:15;0,00;0,00;3907,23
430;2025-01-05 11:30;0,00;0,00;3986,67
431;2025-01-05 11:45;0,00;0,00;4064,02
432;2025-01-05 12:00;0,00;0,00;4167,21
433;2025-01-05 12:15;0,00;0,00;4319,70
434;2025-01-05 12:30;0,00;0,00;4443,40
435;2025-01-05 12:45;0,00;0,00;4575,37
436;2025-01-05 13:00;0,00;0,00;4714,35
437;2025-01-05 13:15;0,00;0,00;4800,09
438;2025-01-05 13:30;0,00;0,00;4885,25
439;2025-01-05 13:45;0,00;0,00;4917,03
440;2025-01-05 14:00;0,00;0,00;4961,14
441;2025-01-05 14:15;0,00;0,00;5036,96
442;2025-01-05 14:30;0,00;0,00;5064,42
443;2025-01-05 14:45;0,00;0,00;5113,21
444;2025-01-05 15:00;0,00;0,00;5180,86
445;2025-01-05 15:15;0,00;0,00;5208,84
446;2025-01-05 15:30;0,00;0,00;5219,96
447;2025-01-05 15:45;0,00;-2831,72;5228,23
448;2025-01-05 16:00;0,00;0,00;5223,66
449;2025-01-05 16:15;0,00;-2737,84;5224,10
450;2025-01-05 16:30;0,00;-2689,68;5196,06
451;2025-01-05 16:45;0,00;-2624,44;5155,98
452;2025-01-05 17:00;0,00;-2613,52;5099,59
453;2025-01-05 17:15;0,00;-2559,28;5040,47
454;2025-01-05 17:30;0,00;-2774,48;4967,79
455;2025-01-05 17:45;0,00;0,00;4948,91
456;2025-01-05 18:00;0,00;0,00;4955,84
457;2025-01-05 18:15;0,00;0,00;4994,20
458;2025-01-05 18:30;0,00;0,00;5060,10
459;2025-01-05 18:45;0,00;0,00;5101,09
460;2025-01-05 19:00;0,00;0,00;5137,12
461;2025-01-05 19:15;0,00;-2837,52;5143,31
462;2025-01-05 19:30;0,00;-2839,16;5140,19
463;2025-01-05 19:45;0,00;0,00;5137,48
464;2025-01-05 20:00;0,00;-2783,32;5160,46
465;2025-01-05 20:15;0,00;-2653,80;5143,79
466;2025-01-05 20:30;0,00;-2810,60;5094,74
467;2025-01-05 20:45;0,00;-2694,16;5084,89
468;2025-01-05 21:00;0,00;-2731,16;5045,93
469;2025-01-05 21:15;0,00;-2734,96;5016,22
470;2025-01-05 21:30;0,00;-2833,40;4987,46
471;2025-01-05 21:45;0,00;0,00;4983,31
472;2025-01-05 22:00;0,00;0,00;5050,32
473;2025-01-05 22:15;0,00;0,00;5117,44
474;2025-01-05 22:30;0,00;0,00;5186,06
475;2025-01-05 22:45;0,00;-2774,04;5222,43
476;2025-01-05 23:00;0,00;0,00;5203,44
477;2025-01-05 23:15;0,00;0,00;5224,63
478;2025-01-05 23:30;0,00;-2673,24;5242,55
479;2025-01-05 23:45;0,00;-2628,48;5198,36
480;2025-01-06 00:00;0,00;-2621,52;5142,98
481;2025-01-06 00:15;0,00;-2535,84;5085,86
482;2025-01-06 00:30;0,00;-2511,52;5007,32
483;2025-01-06 00:45;0,00;-2781,00;4922,70
484;2025-01-06 01:00;32,96;-2850,00;4905,45
485;2025-01-06 01:15;0,00;-2821,68;4905,45
486;2025-01-06 01:30;0,00;-2683,44;4898,37
487;2025-01-06 01:45;0,00;-2786,12;4856,73
488;2025-01-06 02:00;5,88;-2850,00;4840,76
489;2025-01-06 02:15;63,92;-2850,00;4840,76
490;2025-01-06 02:30;89,48;-2850,00;4840,76
491;2025-01-06 02:45;56,80;-2850,00;4840,76
