index,timestamp,soc,type,limit,difference
25560,2025-09-24 06:00,59.43999999998575,below_min,200.0,140.56000000001424
25561,2025-09-24 06:15,59.43999999998575,below_min,200.0,140.56000000001424
25562,2025-09-24 06:30,59.43999999998575,below_min,200.0,140.56000000001424
25563,2025-09-24 06:45,59.43999999998575,below_min,200.0,140.56000000001424
25564,2025-09-24 07:00,59.43999999998575,below_min,200.0,140.56000000001424
25565,2025-09-24 07:15,58.97999999998575,below_min,200.0,141.02000000001425
25566,2025-09-24 07:30,-73.74000000001425,below_min,200.0,273.7400000000142
25567,2025-09-24 07:45,-269.89000000001425,below_min,200.0,469.89000000001425
25568,2025-09-24 08:00,-269.89000000001425,below_min,200.0,469.89000000001425
25569,2025-09-24 08:15,-306.39000000001425,below_min,200.0,506.39000000001425
25570,2025-09-24 08:30,-397.33000000001425,below_min,200.0,597.3300000000143
25571,2025-09-24 08:45,-271.98000000001423,below_min,200.0,471.98000000001423
25572,2025-09-24 09:00,-215.89000000001423,below_min,200.0,415.8900000000142
25573,2025-09-24 09:15,-19.400000000014217,below_min,200.0,219.40000000001422
25574,2025-09-24 09:30,198.8999999999858,below_min,200.0,1.1000000000142052
25624,2025-09-24 22:00,185.3599999999862,below_min,200.0,14.6400000000138
25625,2025-09-24 22:15,117.1899999999862,below_min,200.0,82.8100000000138
25626,2025-09-24 22:30,112.0599999999862,below_min,200.0,87.9400000000138
25627,2025-09-24 22:45,111.34999999998621,below_min,200.0,88.65000000001379
25628,2025-09-24 23:00,101.4799999999862,below_min,200.0,98.5200000000138
25629,2025-09-24 23:15,101.4799999999862,below_min,200.0,98.5200000000138
25630,2025-09-24 23:30,101.4799999999862,below_min,200.0,98.5200000000138
25631,2025-09-24 23:45,101.4799999999862,below_min,200.0,98.5200000000138
25632,2025-09-25 00:00,101.4799999999862,below_min,200.0,98.5200000000138
25633,2025-09-25 00:15,101.4799999999862,below_min,200.0,98.5200000000138
25634,2025-09-25 00:30,101.4799999999862,below_min,200.0,98.5200000000138
25635,2025-09-25 00:45,101.4799999999862,below_min,200.0,98.5200000000138
25636,2025-09-25 01:00,101.4799999999862,below_min,200.0,98.5200000000138
25637,2025-09-25 01:15,101.4799999999862,below_min,200.0,98.5200000000138
25638,2025-09-25 01:30,101.4799999999862,below_min,200.0,98.5200000000138
25639,2025-09-25 01:45,101.4799999999862,below_min,200.0,98.5200000000138
25640,2025-09-25 02:00,101.4799999999862,below_min,200.0,98.5200000000138
25641,2025-09-25 02:15,101.4799999999862,below_min,200.0,98.5200000000138
25642,2025-09-25 02:30,101.4799999999862,below_min,200.0,98.5200000000138
25643,2025-09-25 02:45,101.4799999999862,below_min,200.0,98.5200000000138
25644,2025-09-25 03:00,101.4799999999862,below_min,200.0,98.5200000000138
25645,2025-09-25 03:15,72.6099999999862,below_min,200.0,127.3900000000138
25646,2025-09-25 03:30,70.4499999999862,below_min,200.0,129.5500000000138
25647,2025-09-25 03:45,70.4499999999862,below_min,200.0,129.5500000000138
25648,2025-09-25 04:00,70.4499999999862,below_min,200.0,129.5500000000138
25649,2025-09-25 04:15,70.4499999999862,below_min,200.0,129.5500000000138
25650,2025-09-25 04:30,70.4499999999862,below_min,200.0,129.5500000000138
25651,2025-09-25 04:45,70.4499999999862,below_min,200.0,129.5500000000138
25652,2025-09-25 05:00,70.4499999999862,below_min,200.0,129.5500000000138
25653,2025-09-25 05:15,70.4499999999862,below_min,200.0,129.5500000000138
25654,2025-09-25 05:30,70.4499999999862,below_min,200.0,129.5500000000138
25655,2025-09-25 05:45,70.4499999999862,below_min,200.0,129.5500000000138
25656,2025-09-25 06:00,70.4499999999862,below_min,200.0,129.5500000000138
25657,2025-09-25 06:15,70.4499999999862,below_min,200.0,129.5500000000138
25658,2025-09-25 06:30,70.4499999999862,below_min,200.0,129.5500000000138
25659,2025-09-25 06:45,70.4499999999862,below_min,200.0,129.5500000000138
25660,2025-09-25 07:00,70.4499999999862,below_min,200.0,129.5500000000138
25661,2025-09-25 07:15,70.4499999999862,below_min,200.0,129.5500000000138
25662,2025-09-25 07:30,70.4499999999862,below_min,200.0,129.5500000000138
25663,2025-09-25 07:45,-0.25000000001379874,below_min,200.0,200.2500000000138
25664,2025-09-25 08:00,-27.1200000000138,below_min,200.0,227.1200000000138
25665,2025-09-25 08:15,-36.5900000000138,below_min,200.0,236.5900000000138
25666,2025-09-25 08:30,-105.9400000000138,below_min,200.0,305.9400000000138
25667,2025-09-25 08:45,-224.8200000000138,below_min,200.0,424.8200000000138
25668,2025-09-25 09:00,-131.03000000001379,below_min,200.0,331.0300000000138
25669,2025-09-25 09:15,-131.03000000001379,below_min,200.0,331.0300000000138
25670,2025-09-25 09:30,-327.5500000000138,below_min,200.0,527.5500000000138
25671,2025-09-25 09:45,-446.7000000000138,below_min,200.0,646.7000000000138
25672,2025-09-25 10:00,-235.9000000000138,below_min,200.0,435.9000000000138
25673,2025-09-25 10:15,-235.9000000000138,below_min,200.0,435.9000000000138
25674,2025-09-25 10:30,-264.9500000000138,below_min,200.0,464.9500000000138
25717,2025-09-25 21:15,101.65999999998576,below_min,200.0,98.34000000001424
25718,2025-09-25 21:30,-12.860000000014239,below_min,200.0,212.86000000001422
25719,2025-09-25 21:45,-39.800000000014236,below_min,200.0,239.80000000001422
25720,2025-09-25 22:00,-39.800000000014236,below_min,200.0,239.80000000001422
25721,2025-09-25 22:15,-39.800000000014236,below_min,200.0,239.80000000001422
25722,2025-09-25 22:30,-39.800000000014236,below_min,200.0,239.80000000001422
25723,2025-09-25 22:45,-39.800000000014236,below_min,200.0,239.80000000001422
25724,2025-09-25 23:00,-39.800000000014236,below_min,200.0,239.80000000001422
25725,2025-09-25 23:15,-39.800000000014236,below_min,200.0,239.80000000001422
25726,2025-09-25 23:30,-39.800000000014236,below_min,200.0,239.80000000001422
25727,2025-09-25 23:45,-52.560000000014234,below_min,200.0,252.56000000001424
25728,2025-09-26 00:00,-65.82000000001423,below_min,200.0,265.82000000001426
25729,2025-09-26 00:15,-65.82000000001423,below_min,200.0,265.82000000001426
25730,2025-09-26 00:30,-65.82000000001423,below_min,200.0,265.82000000001426
25731,2025-09-26 00:45,-90.40000000001423,below_min,200.0,290.40000000001424
25732,2025-09-26 01:00,-93.32000000001423,below_min,200.0,293.32000000001426
25733,2025-09-26 01:15,-109.60000000001423,below_min,200.0,309.60000000001423
